drawSystemId,drawDate,gameType,n1,n2,n3,n4,n5,n6
5732,2016-01-07T20:40:00Z,Lotto,17,24,26,27,33,42
5731,2016-01-05T20:40:00Z,Lotto,2,18,19,42,47,48
5730,2016-01-02T20:40:00Z,Lotto,2,12,21,35,36,39
5729,2015-12-31T20:40:00Z,Lotto,6,8,16,23,37,41
5728,2015-12-29T20:40:00Z,Lotto,12,24,34,35,38,48
5727,2015-12-26T20:40:00Z,Lotto,2,12,29,32,35,38
5726,2015-12-24T20:40:00Z,Lotto,1,8,12,16,22,37
5725,2015-12-22T20:40:00Z,Lotto,2,6,19,28,43,49
5724,2015-12-19T20:40:00Z,Lotto,11,21,22,33,40,44
5723,2015-12-17T20:40:00Z,Lotto,12,17,18,19,21,28
5722,2015-12-15T20:40:00Z,Lotto,2,7,10,18,29,33
5721,2015-12-12T20:40:00Z,Lotto,4,5,26,27,30,34
5720,2015-12-10T20:40:00Z,Lotto,1,15,17,19,25,32
5719,2015-12-08T20:40:00Z,Lotto,18,24,41,43,44,47
5718,2015-12-05T20:40:00Z,Lotto,3,11,37,44,46,47
5717,2015-12-03T20:40:00Z,Lotto,17,32,35,39,41,44
5716,2015-12-01T20:40:00Z,Lotto,5,21,31,38,39,47
5715,2015-11-28T20:40:00Z,Lotto,12,14,18,25,36,45
5714,2015-11-26T20:40:00Z,Lotto,4,14,20,22,35,42
5713,2015-11-24T20:40:00Z,Lotto,2,20,23,26,45,48
5712,2015-11-21T20:40:00Z,Lotto,5,12,32,39,44,46
5711,2015-11-19T20:40:00Z,Lotto,1,20,23,24,28,41
5710,2015-11-17T20:40:00Z,Lotto,7,12,17,27,38,45
5709,2015-11-14T20:40:00Z,Lotto,17,23,25,26,37,44
5708,2015-11-12T20:40:00Z,Lotto,7,10,18,33,43,44
5707,2015-11-10T20:40:00Z,Lotto,5,6,10,15,30,35
5706,2015-11-07T20:40:00Z,Lotto,7,8,14,26,38,40
5705,2015-11-05T20:40:00Z,Lotto,3,7,9,17,20,37
5704,2015-11-03T20:40:00Z,Lotto,15,25,26,29,32,43
5703,2015-10-31T20:40:00Z,Lotto,3,7,19,39,46,48
5702,2015-10-29T20:40:00Z,Lotto,13,20,25,37,46,49
5701,2015-10-27T20:40:00Z,Lotto,2,20,35,37,38,46
5700,2015-10-24T19:40:00Z,Lotto,17,21,28,29,39,45
5699,2015-10-22T19:40:00Z,Lotto,4,14,16,26,28,34
5698,2015-10-20T19:40:00Z,Lotto,1,5,12,18,40,45
5697,2015-10-17T19:40:00Z,Lotto,4,5,6,14,41,42
5696,2015-10-15T19:40:00Z,Lotto,40,41,42,46,47,49
5695,2015-10-13T19:40:00Z,Lotto,1,23,27,34,41,49
5694,2015-10-10T19:40:00Z,Lotto,3,7,10,22,26,43
5693,2015-10-08T19:40:00Z,Lotto,4,12,23,26,31,38
5692,2015-10-06T19:40:00Z,Lotto,5,6,14,22,33,46
5691,2015-10-03T19:40:00Z,Lotto,9,10,30,35,37,48
5690,2015-10-01T19:40:00Z,Lotto,17,20,26,28,38,39
5689,2015-09-29T19:40:00Z,Lotto,26,30,41,45,47,48
5688,2015-09-26T19:40:00Z,Lotto,8,13,14,34,41,43
5687,2015-09-24T19:40:00Z,Lotto,17,20,32,37,42,44
5686,2015-09-22T19:40:00Z,Lotto,7,32,39,41,47,48
5685,2015-09-19T19:40:00Z,Lotto,3,6,25,30,35,44
5684,2015-09-17T19:40:00Z,Lotto,2,15,25,36,37,41
5683,2015-09-15T19:40:00Z,Lotto,3,12,16,24,39,49
5682,2015-09-12T19:40:00Z,Lotto,5,12,15,32,35,46
5681,2015-09-10T19:40:00Z,Lotto,4,9,18,26,29,44
5680,2015-09-08T19:40:00Z,Lotto,5,9,18,33,36,40
5679,2015-09-05T19:40:00Z,Lotto,2,7,8,12,43,48
5678,2015-09-03T19:40:00Z,Lotto,4,5,9,22,31,38
5677,2015-09-01T19:40:00Z,Lotto,8,22,28,41,48,49
5676,2015-08-29T19:40:00Z,Lotto,8,11,15,17,44,45
5675,2015-08-27T19:40:00Z,Lotto,1,7,13,14,36,37
5674,2015-08-25T19:40:00Z,Lotto,3,4,14,15,42,45
5673,2015-08-22T19:40:00Z,Lotto,1,14,23,31,33,35
5672,2015-08-20T19:40:00Z,Lotto,6,16,21,30,47,48
5671,2015-08-18T19:40:00Z,Lotto,1,4,23,33,48,49
5670,2015-08-15T19:40:00Z,Lotto,4,22,28,33,45,47
5669,2015-08-13T19:40:00Z,Lotto,14,23,33,40,41,46
5668,2015-08-11T19:40:00Z,Lotto,8,16,17,18,38,46
5667,2015-08-08T19:40:00Z,Lotto,15,21,29,34,48,49
5666,2015-08-06T19:40:00Z,Lotto,4,25,26,30,32,35
5665,2015-08-04T19:40:00Z,Lotto,3,14,16,28,39,40
5664,2015-08-01T19:40:00Z,Lotto,4,9,17,37,40,45
5663,2015-07-30T19:40:00Z,Lotto,6,22,24,33,34,47
5662,2015-07-28T19:40:00Z,Lotto,8,11,12,13,20,29
5661,2015-07-25T19:40:00Z,Lotto,3,13,32,34,41,45
5660,2015-07-23T19:40:00Z,Lotto,17,28,34,36,43,47
5659,2015-07-21T19:40:00Z,Lotto,14,17,27,30,36,45
5658,2015-07-18T19:40:00Z,Lotto,4,14,28,32,33,37
5657,2015-07-16T19:40:00Z,Lotto,9,19,32,35,40,43
5656,2015-07-14T19:40:00Z,Lotto,5,13,14,28,42,45
5655,2015-07-11T19:40:00Z,Lotto,9,10,42,45,47,49
5654,2015-07-09T19:40:00Z,Lotto,15,22,24,26,30,35
5653,2015-07-07T19:40:00Z,Lotto,6,9,15,19,20,21
5652,2015-07-04T19:40:00Z,Lotto,10,22,36,38,44,48
5651,2015-07-02T19:40:00Z,Lotto,6,8,23,32,33,40
5650,2015-06-30T19:40:00Z,Lotto,13,24,25,33,37,41
5649,2015-06-27T19:40:00Z,Lotto,2,5,18,38,40,46
5648,2015-06-25T19:40:00Z,Lotto,5,22,27,32,38,40
5647,2015-06-23T19:40:00Z,Lotto,3,9,27,30,43,47
5646,2015-06-20T19:40:00Z,Lotto,7,21,25,35,38,40
5645,2015-06-18T19:40:00Z,Lotto,9,11,13,18,29,49
5644,2015-06-16T19:40:00Z,Lotto,5,6,11,17,23,28
5643,2015-06-13T19:40:00Z,Lotto,2,3,16,24,28,33
5642,2015-06-11T19:40:00Z,Lotto,4,6,21,26,33,36
5641,2015-06-09T19:40:00Z,Lotto,2,13,17,32,35,44
5640,2015-06-06T19:40:00Z,Lotto,3,7,12,17,18,21
5639,2015-06-04T19:40:00Z,Lotto,4,20,22,30,36,39
5638,2015-06-02T19:40:00Z,Lotto,2,7,14,15,35,40
5637,2015-05-30T19:40:00Z,Lotto,1,8,9,21,31,40
5636,2015-05-28T19:40:00Z,Lotto,3,15,29,32,34,44
5635,2015-05-26T19:40:00Z,Lotto,8,10,14,17,28,32
5634,2015-05-23T19:40:00Z,Lotto,1,2,4,40,47,49
5633,2015-05-21T19:40:00Z,Lotto,8,9,11,18,27,46
5632,2015-05-19T19:40:00Z,Lotto,2,4,19,29,43,44
5631,2015-05-16T19:40:00Z,Lotto,13,28,31,37,41,46
5630,2015-05-14T19:40:00Z,Lotto,3,6,14,23,32,43
5629,2015-05-12T19:40:00Z,Lotto,20,23,28,30,43,46
5628,2015-05-09T19:40:00Z,Lotto,11,15,17,24,41,49
5627,2015-05-07T19:40:00Z,Lotto,4,7,18,25,26,47
5626,2015-05-05T19:40:00Z,Lotto,7,8,10,12,19,23
5625,2015-05-02T19:40:00Z,Lotto,6,9,28,32,33,42
5624,2015-04-30T19:40:00Z,Lotto,1,2,24,31,35,39
5623,2015-04-28T19:40:00Z,Lotto,2,3,20,21,36,43
5622,2015-04-25T19:40:00Z,Lotto,11,21,23,30,37,39
5621,2015-04-23T19:40:00Z,Lotto,3,10,12,14,20,41
5620,2015-04-21T19:40:00Z,Lotto,3,20,23,24,31,48
5619,2015-04-18T19:40:00Z,Lotto,10,21,34,37,43,46
5618,2015-04-16T19:40:00Z,Lotto,1,6,26,29,38,49
5617,2015-04-14T19:40:00Z,Lotto,1,4,17,19,25,46
5616,2015-04-11T19:40:00Z,Lotto,1,16,18,24,31,32
5615,2015-04-09T19:40:00Z,Lotto,2,4,14,16,31,37
5614,2015-04-07T19:40:00Z,Lotto,9,11,28,29,32,44
5613,2015-04-04T19:40:00Z,Lotto,1,10,21,29,32,35
5612,2015-04-02T19:40:00Z,Lotto,19,32,39,45,46,49
5611,2015-03-31T19:40:00Z,Lotto,3,9,13,17,41,43
5610,2015-03-28T20:40:00Z,Lotto,11,21,30,33,40,41
5609,2015-03-26T20:40:00Z,Lotto,2,3,5,6,18,48
5608,2015-03-24T20:40:00Z,Lotto,1,5,23,30,41,49
5607,2015-03-21T20:40:00Z,Lotto,9,18,24,25,34,41
5606,2015-03-19T20:40:00Z,Lotto,13,16,21,27,29,34
5605,2015-03-17T20:40:00Z,Lotto,3,12,21,26,47,48
5604,2015-03-14T20:40:00Z,Lotto,6,17,26,41,43,48
5603,2015-03-12T20:40:00Z,Lotto,19,31,39,40,41,47
5602,2015-03-10T20:40:00Z,Lotto,15,31,33,34,42,47
5601,2015-03-07T20:40:00Z,Lotto,8,9,13,18,41,46
5600,2015-03-05T20:40:00Z,Lotto,3,5,10,11,22,42
5599,2015-03-03T20:40:00Z,Lotto,10,15,20,28,45,48
5598,2015-02-28T20:40:00Z,Lotto,6,7,34,40,42,49
5597,2015-02-26T20:40:00Z,Lotto,3,4,8,11,24,35
5596,2015-02-24T20:40:00Z,Lotto,2,14,22,23,34,49
5595,2015-02-21T20:40:00Z,Lotto,18,30,34,36,37,45
5594,2015-02-19T20:40:00Z,Lotto,21,26,27,35,40,44
5593,2015-02-17T20:40:00Z,Lotto,18,34,38,45,46,49
5592,2015-02-14T20:40:00Z,Lotto,5,11,26,31,33,36
5591,2015-02-12T20:40:00Z,Lotto,12,21,26,31,41,49
5590,2015-02-10T20:40:00Z,Lotto,7,10,23,27,36,44
5589,2015-02-07T20:40:00Z,Lotto,5,14,34,36,38,41
5588,2015-02-05T20:40:00Z,Lotto,4,6,13,18,40,49
5587,2015-02-03T20:40:00Z,Lotto,11,21,31,42,43,46
5586,2015-01-31T20:40:00Z,Lotto,12,15,18,21,31,32
5585,2015-01-29T20:40:00Z,Lotto,4,8,13,15,33,35
5584,2015-01-27T20:40:00Z,Lotto,9,11,17,20,39,41
5583,2015-01-24T20:40:00Z,Lotto,8,24,28,32,35,46
5582,2015-01-22T20:40:00Z,Lotto,10,14,29,42,46,47
5581,2015-01-20T20:40:00Z,Lotto,3,7,16,21,39,48
5580,2015-01-17T20:40:00Z,Lotto,13,14,31,38,40,42
5579,2015-01-15T20:40:00Z,Lotto,2,15,20,25,43,49
5578,2015-01-13T20:40:00Z,Lotto,1,4,14,29,33,49
5577,2015-01-10T20:40:00Z,Lotto,5,12,19,24,29,44
5576,2015-01-08T20:40:00Z,Lotto,6,12,16,24,28,46
5575,2015-01-06T20:40:00Z,Lotto,11,13,29,36,37,45
5574,2015-01-03T20:40:00Z,Lotto,2,14,16,18,22,33
5573,2015-01-01T20:40:00Z,Lotto,2,10,19,43,44,45
5572,2014-12-30T20:40:00Z,Lotto,5,6,7,17,26,29
5571,2014-12-27T20:40:00Z,Lotto,4,20,21,24,27,46
5570,2014-12-25T20:40:00Z,Lotto,4,19,28,34,36,38
5569,2014-12-23T20:40:00Z,Lotto,4,9,21,23,28,49
5568,2014-12-20T20:40:00Z,Lotto,1,14,20,31,35,41
5567,2014-12-18T20:40:00Z,Lotto,16,19,31,38,43,46
5566,2014-12-16T20:40:00Z,Lotto,3,10,27,30,32,36
5565,2014-12-13T20:40:00Z,Lotto,5,6,8,19,40,44
5564,2014-12-11T20:40:00Z,Lotto,11,18,19,31,43,47
5563,2014-12-09T20:40:00Z,Lotto,23,24,41,42,47,49
5562,2014-12-06T20:40:00Z,Lotto,7,15,34,37,39,42
5561,2014-12-04T20:40:00Z,Lotto,15,30,31,37,43,47
5560,2014-12-02T20:40:00Z,Lotto,3,7,18,40,46,47
5559,2014-11-29T20:40:00Z,Lotto,4,5,21,30,31,49
5558,2014-11-27T20:40:00Z,Lotto,5,8,10,19,23,40
5557,2014-11-25T20:40:00Z,Lotto,1,5,12,18,29,34
5556,2014-11-22T20:40:00Z,Lotto,10,13,20,22,32,49
5555,2014-11-20T20:40:00Z,Lotto,2,21,27,36,38,44
5554,2014-11-18T20:40:00Z,Lotto,3,7,12,23,25,31
5553,2014-11-15T20:40:00Z,Lotto,5,11,21,27,39,49
5552,2014-11-13T20:40:00Z,Lotto,5,11,14,21,36,47
5551,2014-11-11T20:40:00Z,Lotto,2,3,11,13,28,31
5550,2014-11-08T20:40:00Z,Lotto,3,22,23,29,35,48
5549,2014-11-06T20:40:00Z,Lotto,11,14,17,19,25,26
5548,2014-11-04T20:40:00Z,Lotto,5,20,26,39,42,43
5547,2014-11-01T20:40:00Z,Lotto,1,6,20,34,41,47
5546,2014-10-30T20:40:00Z,Lotto,2,3,27,28,43,48
5545,2014-10-28T20:40:00Z,Lotto,3,5,12,26,39,42
5544,2014-10-25T19:40:00Z,Lotto,15,20,31,35,39,49
5543,2014-10-23T19:40:00Z,Lotto,16,22,30,38,40,47
5542,2014-10-21T19:40:00Z,Lotto,11,14,20,39,43,46
5541,2014-10-18T19:40:00Z,Lotto,12,13,17,32,42,47
5540,2014-10-16T19:40:00Z,Lotto,8,18,27,30,38,43
5539,2014-10-14T19:40:00Z,Lotto,6,11,14,31,34,48
5538,2014-10-11T19:40:00Z,Lotto,13,23,32,36,39,43
5537,2014-10-09T19:40:00Z,Lotto,1,15,25,33,35,44
5536,2014-10-07T19:40:00Z,Lotto,14,16,23,27,30,32
5535,2014-10-04T19:40:00Z,Lotto,5,15,17,26,40,45
5534,2014-10-02T19:40:00Z,Lotto,1,8,12,15,40,46
5533,2014-09-30T19:40:00Z,Lotto,4,22,33,34,45,48
5532,2014-09-27T19:40:00Z,Lotto,11,29,33,41,42,47
5531,2014-09-25T19:40:00Z,Lotto,5,17,24,32,41,44
5530,2014-09-23T19:40:00Z,Lotto,8,34,38,39,42,43
5529,2014-09-20T19:40:00Z,Lotto,15,17,25,28,46,47
5528,2014-09-18T19:40:00Z,Lotto,1,2,22,28,40,46
5527,2014-09-16T19:40:00Z,Lotto,16,23,27,36,42,46
5526,2014-09-13T19:40:00Z,Lotto,22,26,35,39,46,49
5525,2014-09-11T19:40:00Z,Lotto,4,27,36,37,41,43
5524,2014-09-09T19:40:00Z,Lotto,13,16,30,33,34,38
5523,2014-09-06T19:40:00Z,Lotto,9,29,30,33,34,41
5522,2014-09-04T19:40:00Z,Lotto,15,17,18,22,35,43
5521,2014-09-02T19:40:00Z,Lotto,18,19,31,36,38,42
5520,2014-08-30T19:40:00Z,Lotto,15,18,21,35,40,47
5519,2014-08-28T19:40:00Z,Lotto,3,9,11,16,17,42
5518,2014-08-26T19:40:00Z,Lotto,11,15,19,20,22,40
5517,2014-08-23T19:40:00Z,Lotto,11,15,29,32,34,38
5516,2014-08-21T19:40:00Z,Lotto,17,30,34,40,46,49
5515,2014-08-19T19:40:00Z,Lotto,6,13,19,23,40,45
5514,2014-08-16T19:40:00Z,Lotto,6,14,15,25,28,45
5513,2014-08-14T19:40:00Z,Lotto,4,5,17,20,25,36
5512,2014-08-12T19:40:00Z,Lotto,7,22,23,32,39,42
5511,2014-08-09T19:40:00Z,Lotto,11,32,39,46,47,48
5510,2014-08-07T19:40:00Z,Lotto,4,7,8,28,33,45
5509,2014-08-05T19:40:00Z,Lotto,15,19,21,23,30,39
5508,2014-08-02T19:40:00Z,Lotto,9,18,20,28,35,45
5507,2014-07-31T19:40:00Z,Lotto,1,36,37,39,40,46
5506,2014-07-29T19:40:00Z,Lotto,21,26,29,31,32,36
5505,2014-07-26T19:40:00Z,Lotto,13,18,24,26,31,37
5504,2014-07-24T19:40:00Z,Lotto,3,18,20,40,43,49
5503,2014-07-22T19:40:00Z,Lotto,1,16,19,21,37,40
5502,2014-07-19T19:40:00Z,Lotto,3,12,13,27,35,41
5501,2014-07-17T19:40:00Z,Lotto,10,11,35,37,47,48
5500,2014-07-15T19:40:00Z,Lotto,13,18,23,28,40,42
5499,2014-07-12T19:40:00Z,Lotto,11,13,22,29,41,46
5498,2014-07-10T19:40:00Z,Lotto,11,19,30,34,35,49
5497,2014-07-08T19:40:00Z,Lotto,4,11,21,25,28,47
5496,2014-07-05T19:40:00Z,Lotto,22,28,34,35,36,46
5495,2014-07-03T19:40:00Z,Lotto,8,19,20,26,28,36
5494,2014-07-01T19:40:00Z,Lotto,1,15,22,31,45,49
5493,2014-06-28T19:40:00Z,Lotto,7,13,23,27,39,41
5492,2014-06-26T19:40:00Z,Lotto,19,21,22,31,40,42
5491,2014-06-24T19:40:00Z,Lotto,2,6,15,32,36,48
5490,2014-06-21T19:40:00Z,Lotto,6,19,24,30,42,45
5489,2014-06-19T19:40:00Z,Lotto,2,3,9,11,35,38
5488,2014-06-17T19:40:00Z,Lotto,11,12,23,26,27,28
5487,2014-06-14T19:40:00Z,Lotto,9,10,17,33,38,44
5486,2014-06-12T19:40:00Z,Lotto,3,11,12,21,22,41
5485,2014-06-10T19:40:00Z,Lotto,10,17,19,23,31,38
5484,2014-06-07T19:40:00Z,Lotto,5,6,13,26,28,31
5483,2014-06-05T19:40:00Z,Lotto,8,15,17,27,29,35
5482,2014-06-03T19:40:00Z,Lotto,13,15,21,22,38,43
5481,2014-05-31T19:40:00Z,Lotto,9,14,25,34,41,47
5480,2014-05-29T19:40:00Z,Lotto,2,9,28,33,36,40
5479,2014-05-27T19:40:00Z,Lotto,3,11,20,29,36,45
5478,2014-05-24T19:40:00Z,Lotto,5,15,20,35,36,38
5477,2014-05-22T19:40:00Z,Lotto,17,30,32,34,36,40
5476,2014-05-20T19:40:00Z,Lotto,1,8,16,23,45,47
5475,2014-05-17T19:40:00Z,Lotto,1,6,12,15,28,32
5474,2014-05-15T19:40:00Z,Lotto,2,3,8,11,16,20
5473,2014-05-13T19:40:00Z,Lotto,9,23,27,37,39,46
5472,2014-05-10T19:40:00Z,Lotto,12,16,19,27,33,35
5471,2014-05-08T19:40:00Z,Lotto,2,5,9,11,20,38
5470,2014-05-06T19:40:00Z,Lotto,10,25,27,39,43,47
5469,2014-05-03T19:40:00Z,Lotto,4,5,15,19,27,48
5468,2014-05-01T19:40:00Z,Lotto,8,14,23,25,40,45
5467,2014-04-29T19:40:00Z,Lotto,11,17,21,35,37,38
5466,2014-04-26T19:40:00Z,Lotto,5,7,13,22,27,37
5465,2014-04-24T19:40:00Z,Lotto,5,8,18,23,30,32
5464,2014-04-22T19:40:00Z,Lotto,6,10,11,29,37,46
5463,2014-04-19T19:40:00Z,Lotto,7,8,20,29,46,48
5462,2014-04-17T19:40:00Z,Lotto,20,24,27,33,43,46
5461,2014-04-15T19:40:00Z,Lotto,12,13,15,16,40,47
5460,2014-04-12T19:40:00Z,Lotto,2,14,20,30,34,43
5459,2014-04-10T19:40:00Z,Lotto,17,23,27,36,39,41
5458,2014-04-08T19:40:00Z,Lotto,11,13,17,29,30,46
5457,2014-04-05T19:40:00Z,Lotto,21,22,25,31,33,35
5456,2014-04-03T19:40:00Z,Lotto,6,8,17,19,42,47
5455,2014-04-01T19:40:00Z,Lotto,8,10,28,29,42,48
5454,2014-03-29T20:40:00Z,Lotto,6,25,28,31,47,49
5453,2014-03-27T20:40:00Z,Lotto,5,11,15,19,29,35
5452,2014-03-25T20:40:00Z,Lotto,4,9,11,13,24,39
5451,2014-03-22T20:40:00Z,Lotto,1,19,23,29,31,38
5450,2014-03-20T20:40:00Z,Lotto,2,12,14,19,25,42
5449,2014-03-18T20:40:00Z,Lotto,17,20,23,28,30,45
5448,2014-03-15T20:40:00Z,Lotto,3,8,20,25,44,48
5447,2014-03-13T20:40:00Z,Lotto,4,7,16,33,35,40
5446,2014-03-11T20:40:00Z,Lotto,4,5,40,45,46,48
5445,2014-03-08T20:40:00Z,Lotto,6,10,19,20,21,48
5444,2014-03-06T20:40:00Z,Lotto,13,28,33,43,44,49
5443,2014-03-04T20:40:00Z,Lotto,6,15,21,26,46,47
5442,2014-03-01T20:40:00Z,Lotto,4,33,35,40,41,48
5441,2014-02-27T20:40:00Z,Lotto,4,20,25,27,38,44
5440,2014-02-25T20:40:00Z,Lotto,3,5,32,36,39,45
5439,2014-02-22T20:40:00Z,Lotto,14,27,33,43,48,49
5438,2014-02-20T20:40:00Z,Lotto,4,6,10,20,35,47
5437,2014-02-18T20:40:00Z,Lotto,13,15,22,35,41,46
5436,2014-02-15T20:40:00Z,Lotto,16,21,27,32,42,44
5435,2014-02-13T20:40:00Z,Lotto,5,12,14,20,37,47
5434,2014-02-11T20:40:00Z,Lotto,5,18,21,33,34,49
5433,2014-02-08T20:40:00Z,Lotto,25,32,34,38,41,45
5432,2014-02-06T20:40:00Z,Lotto,7,27,29,32,46,49
5431,2014-02-04T20:40:00Z,Lotto,6,18,26,28,40,43
5430,2014-02-01T20:40:00Z,Lotto,4,18,24,30,36,37
5429,2014-01-30T20:40:00Z,Lotto,2,9,14,23,29,33
5428,2014-01-28T20:40:00Z,Lotto,14,18,25,34,38,41
5427,2014-01-25T20:40:00Z,Lotto,3,13,25,26,42,45
5426,2014-01-23T20:40:00Z,Lotto,14,15,20,21,31,44
5425,2014-01-21T20:40:00Z,Lotto,2,3,28,29,33,34
5424,2014-01-18T20:40:00Z,Lotto,2,9,11,23,24,34
5423,2014-01-16T20:40:00Z,Lotto,10,12,26,34,47,48
5422,2014-01-14T20:40:00Z,Lotto,31,40,41,44,45,48
5421,2014-01-11T20:40:00Z,Lotto,9,13,24,26,38,43
5420,2014-01-09T20:40:00Z,Lotto,4,6,19,38,42,45
5419,2014-01-07T20:40:00Z,Lotto,12,13,19,32,40,44
5418,2014-01-04T20:40:00Z,Lotto,7,14,31,37,40,42
5417,2014-01-02T20:40:00Z,Lotto,20,27,28,34,35,46
5416,2013-12-31T20:40:00Z,Lotto,1,4,28,34,44,46
5415,2013-12-28T20:40:00Z,Lotto,1,6,17,19,27,47
5414,2013-12-26T20:40:00Z,Lotto,7,10,14,24,30,43
5413,2013-12-24T20:40:00Z,Lotto,2,4,9,24,41,43
5412,2013-12-21T20:40:00Z,Lotto,18,27,28,38,43,44
5411,2013-12-19T20:40:00Z,Lotto,12,19,20,22,23,24
5410,2013-12-17T20:40:00Z,Lotto,5,15,16,27,45,48
5409,2013-12-14T20:40:00Z,Lotto,12,15,20,33,35,38
5408,2013-12-12T20:40:00Z,Lotto,1,11,14,24,33,39
5407,2013-12-10T20:40:00Z,Lotto,7,25,31,32,35,45
5406,2013-12-07T20:40:00Z,Lotto,8,23,32,41,44,49
5405,2013-12-05T20:40:00Z,Lotto,10,11,36,41,45,48
5404,2013-12-03T20:40:00Z,Lotto,13,14,17,31,37,42
5403,2013-11-30T20:40:00Z,Lotto,6,18,19,25,30,41
5402,2013-11-28T20:40:00Z,Lotto,4,10,18,25,33,47
5401,2013-11-26T20:40:00Z,Lotto,8,20,27,32,36,44
5400,2013-11-23T20:40:00Z,Lotto,1,12,27,34,36,44
5399,2013-11-21T20:40:00Z,Lotto,7,8,10,45,46,48
5398,2013-11-19T20:40:00Z,Lotto,7,10,11,12,19,27
5397,2013-11-16T20:40:00Z,Lotto,4,12,15,20,32,44
5396,2013-11-14T20:40:00Z,Lotto,22,23,34,35,39,49
5395,2013-11-12T20:40:00Z,Lotto,11,12,16,23,38,46
5394,2013-11-09T20:40:00Z,Lotto,8,16,23,24,29,48
5393,2013-11-07T20:40:00Z,Lotto,3,24,38,41,42,49
5392,2013-11-05T20:40:00Z,Lotto,18,29,38,39,43,48
5391,2013-11-02T20:40:00Z,Lotto,9,19,31,37,44,45
5390,2013-10-31T20:40:00Z,Lotto,2,4,18,20,22,29
5389,2013-10-29T20:40:00Z,Lotto,1,12,27,33,40,44
5388,2013-10-26T19:40:00Z,Lotto,12,13,16,28,40,47
5387,2013-10-24T19:40:00Z,Lotto,10,21,30,41,43,44
5386,2013-10-22T19:40:00Z,Lotto,13,15,17,23,33,42
5385,2013-10-19T19:40:00Z,Lotto,4,10,25,31,37,44
5384,2013-10-17T19:40:00Z,Lotto,5,7,22,35,37,48
5383,2013-10-15T19:40:00Z,Lotto,4,6,8,14,27,42
5382,2013-10-12T19:40:00Z,Lotto,3,15,18,28,34,45
5381,2013-10-10T19:40:00Z,Lotto,1,5,27,31,36,48
5380,2013-10-08T19:40:00Z,Lotto,1,12,32,34,37,46
5379,2013-10-05T19:40:00Z,Lotto,1,5,17,18,27,40
5378,2013-10-03T19:40:00Z,Lotto,5,9,15,20,41,45
5377,2013-10-01T19:40:00Z,Lotto,4,10,11,21,28,39
5376,2013-09-28T19:40:00Z,Lotto,4,13,14,28,31,34
5375,2013-09-26T19:40:00Z,Lotto,2,23,26,29,38,48
5374,2013-09-24T19:40:00Z,Lotto,1,7,23,32,36,46
5373,2013-09-21T19:40:00Z,Lotto,4,16,17,22,33,34
5372,2013-09-19T19:40:00Z,Lotto,5,16,17,23,24,33
5371,2013-09-17T19:40:00Z,Lotto,2,8,15,25,26,46
5370,2013-09-14T19:40:00Z,Lotto,2,6,19,35,41,45
5369,2013-09-12T19:40:00Z,Lotto,17,30,33,44,48,49
5368,2013-09-10T19:40:00Z,Lotto,3,8,15,18,24,41
5367,2013-09-07T19:40:00Z,Lotto,8,28,30,32,34,37
5366,2013-09-05T19:40:00Z,Lotto,4,11,16,34,44,47
5365,2013-09-03T19:40:00Z,Lotto,9,16,22,25,32,43
5364,2013-08-31T19:40:00Z,Lotto,2,3,11,14,16,27
5363,2013-08-29T19:40:00Z,Lotto,7,10,12,18,27,49
5362,2013-08-27T19:40:00Z,Lotto,2,30,39,45,46,47
5361,2013-08-24T19:40:00Z,Lotto,1,2,4,6,20,47
5360,2013-08-22T19:40:00Z,Lotto,2,3,17,26,30,42
5359,2013-08-20T19:40:00Z,Lotto,4,18,26,31,33,42
5358,2013-08-17T19:40:00Z,Lotto,5,9,18,23,43,45
5357,2013-08-15T19:40:00Z,Lotto,3,7,13,29,34,46
5356,2013-08-13T19:40:00Z,Lotto,1,13,22,26,32,44
5355,2013-08-10T19:40:00Z,Lotto,6,14,16,18,25,43
5354,2013-08-08T19:40:00Z,Lotto,2,15,19,30,37,48
5353,2013-08-06T19:40:00Z,Lotto,2,9,19,33,43,49
5352,2013-08-03T19:40:00Z,Lotto,11,21,25,26,42,46
5351,2013-08-01T19:40:00Z,Lotto,12,23,24,29,42,49
5350,2013-07-30T19:40:00Z,Lotto,8,18,25,28,29,32
5349,2013-07-27T19:40:00Z,Lotto,1,4,20,36,37,44
5348,2013-07-25T19:40:00Z,Lotto,14,16,31,39,42,46
5347,2013-07-23T19:40:00Z,Lotto,8,23,24,25,29,35
5346,2013-07-20T19:40:00Z,Lotto,1,4,35,40,41,44
5345,2013-07-18T19:40:00Z,Lotto,2,9,12,26,29,33
5344,2013-07-16T19:40:00Z,Lotto,13,17,19,22,28,46
5343,2013-07-13T19:40:00Z,Lotto,12,14,16,29,34,37
5342,2013-07-11T19:40:00Z,Lotto,2,17,24,31,34,39
5341,2013-07-09T19:40:00Z,Lotto,2,3,21,22,24,45
5340,2013-07-06T19:40:00Z,Lotto,6,14,29,31,41,47
5339,2013-07-04T19:40:00Z,Lotto,2,3,7,11,19,23
5338,2013-07-02T19:40:00Z,Lotto,2,13,29,31,38,47
5337,2013-06-29T19:40:00Z,Lotto,3,13,25,26,31,34
5336,2013-06-27T19:40:00Z,Lotto,1,4,5,29,36,38
5335,2013-06-25T19:40:00Z,Lotto,1,27,31,32,39,41
5334,2013-06-22T19:40:00Z,Lotto,20,24,28,31,35,39
