groupOfNumbers = 6
totalNumberOfDraws = 1000
totalNumberOfNumbers = 6000

numbers,count,probHistory,probTheory,expected,share
13-14-33-36-37-49,1,0.00100000,0.00000007,0.00007151,0.00100000
3-11-12-15-22-32,1,0.00100000,0.00000007,0.00007151,0.00100000
7-10-21-22-42-45,1,0.00100000,0.00000007,0.00007151,0.00100000
25-26-32-38-39-46,1,0.00100000,0.00000007,0.00007151,0.00100000
1-18-31-37-42-43,1,0.00100000,0.00000007,0.00007151,0.00100000
9-15-30-32-38-42,1,0.00100000,0.00000007,0.00007151,0.00100000
12-20-21-23-33-39,1,0.00100000,0.00000007,0.00007151,0.00100000
9-26-31-40-45-48,1,0.00100000,0.00000007,0.00007151,0.00100000
2-6-25-26-30-42,1,0.00100000,0.00000007,0.00007151,0.00100000
20-22-25-26-30-47,1,0.00100000,0.00000007,0.00007151,0.00100000
1-5-7-21-22-37,1,0.00100000,0.00000007,0.00007151,0.00100000
8-22-31-43-45-49,1,0.00100000,0.00000007,0.00007151,0.00100000
5-11-33-38-44-46,1,0.00100000,0.00000007,0.00007151,0.00100000
14-19-20-45-48-49,1,0.00100000,0.00000007,0.00007151,0.00100000
5-9-17-21-22-25,1,0.00100000,0.00000007,0.00007151,0.00100000
4-6-11-16-24-41,1,0.00100000,0.00000007,0.00007151,0.00100000
22-25-30-34-37-43,1,0.00100000,0.00000007,0.00007151,0.00100000
6-9-12-26-45-46,1,0.00100000,0.00000007,0.00007151,0.00100000
10-20-26-33-37-38,1,0.00100000,0.00000007,0.00007151,0.00100000
11-14-16-23-40-46,1,0.00100000,0.00000007,0.00007151,0.00100000
17-25-26-27-32-37,1,0.00100000,0.00000007,0.00007151,0.00100000
3-10-14-45-47-49,1,0.00100000,0.00000007,0.00007151,0.00100000
5-7-13-25-29-48,1,0.00100000,0.00000007,0.00007151,0.00100000
1-7-26-36-37-40,1,0.00100000,0.00000007,0.00007151,0.00100000
4-14-25-27-43-44,1,0.00100000,0.00000007,0.00007151,0.00100000
21-23-32-45-46-47,1,0.00100000,0.00000007,0.00007151,0.00100000
11-20-24-38-41-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-9-29-30-32-47,1,0.00100000,0.00000007,0.00007151,0.00100000
2-4-21-32-40-49,1,0.00100000,0.00000007,0.00007151,0.00100000
7-10-20-30-35-39,1,0.00100000,0.00000007,0.00007151,0.00100000
3-23-28-31-42-46,1,0.00100000,0.00000007,0.00007151,0.00100000
1-13-26-40-45-49,1,0.00100000,0.00000007,0.00007151,0.00100000
27-33-38-43-45-47,1,0.00100000,0.00000007,0.00007151,0.00100000
3-10-11-13-18-33,1,0.00100000,0.00000007,0.00007151,0.00100000
1-4-5-14-18-39,1,0.00100000,0.00000007,0.00007151,0.00100000
3-9-26-31-42-44,1,0.00100000,0.00000007,0.00007151,0.00100000
10-11-13-20-27-49,1,0.00100000,0.00000007,0.00007151,0.00100000
9-19-20-22-27-44,1,0.00100000,0.00000007,0.00007151,0.00100000
6-7-17-30-39-49,1,0.00100000,0.00000007,0.00007151,0.00100000
7-8-21-30-39-47,1,0.00100000,0.00000007,0.00007151,0.00100000
7-22-38-40-45-48,1,0.00100000,0.00000007,0.00007151,0.00100000
10-15-16-22-26-39,1,0.00100000,0.00000007,0.00007151,0.00100000
3-8-21-23-35-38,1,0.00100000,0.00000007,0.00007151,0.00100000
7-13-22-30-38-39,1,0.00100000,0.00000007,0.00007151,0.00100000
3-9-19-28-32-38,1,0.00100000,0.00000007,0.00007151,0.00100000
4-12-31-39-41-48,1,0.00100000,0.00000007,0.00007151,0.00100000
10-14-17-27-38-44,1,0.00100000,0.00000007,0.00007151,0.00100000
1-5-14-26-46-47,1,0.00100000,0.00000007,0.00007151,0.00100000
13-14-33-38-43-45,1,0.00100000,0.00000007,0.00007151,0.00100000
20-29-33-34-39-42,1,0.00100000,0.00000007,0.00007151,0.00100000
4-8-18-24-29-47,1,0.00100000,0.00000007,0.00007151,0.00100000
7-19-33-42-47-49,1,0.00100000,0.00000007,0.00007151,0.00100000
4-23-34-37-45-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-29-36-37-46-48,1,0.00100000,0.00000007,0.00007151,0.00100000
10-32-34-36-43-45,1,0.00100000,0.00000007,0.00007151,0.00100000
8-19-32-37-44-47,1,0.00100000,0.00000007,0.00007151,0.00100000
7-27-30-32-36-44,1,0.00100000,0.00000007,0.00007151,0.00100000
18-22-27-31-34-47,1,0.00100000,0.00000007,0.00007151,0.00100000
6-11-18-20-28-34,1,0.00100000,0.00000007,0.00007151,0.00100000
5-10-17-41-44-48,1,0.00100000,0.00000007,0.00007151,0.00100000
3-15-17-22-29-48,1,0.00100000,0.00000007,0.00007151,0.00100000
8-11-18-26-45-49,1,0.00100000,0.00000007,0.00007151,0.00100000
1-2-6-10-28-37,1,0.00100000,0.00000007,0.00007151,0.00100000
17-18-31-36-42-43,1,0.00100000,0.00000007,0.00007151,0.00100000
7-15-17-20-36-48,1,0.00100000,0.00000007,0.00007151,0.00100000
2-5-14-36-40-44,1,0.00100000,0.00000007,0.00007151,0.00100000
10-12-29-37-39-45,1,0.00100000,0.00000007,0.00007151,0.00100000
12-35-36-37-39-40,1,0.00100000,0.00000007,0.00007151,0.00100000
3-4-7-36-37-38,1,0.00100000,0.00000007,0.00007151,0.00100000
6-14-15-20-33-37,1,0.00100000,0.00000007,0.00007151,0.00100000
6-12-17-20-32-46,1,0.00100000,0.00000007,0.00007151,0.00100000
6-23-37-41-43-46,1,0.00100000,0.00000007,0.00007151,0.00100000
5-15-20-25-27-47,1,0.00100000,0.00000007,0.00007151,0.00100000
2-5-25-26-27-45,1,0.00100000,0.00000007,0.00007151,0.00100000
6-11-20-24-32-33,1,0.00100000,0.00000007,0.00007151,0.00100000
12-24-30-33-43-46,1,0.00100000,0.00000007,0.00007151,0.00100000
5-6-9-22-36-37,1,0.00100000,0.00000007,0.00007151,0.00100000
2-4-17-19-31-37,1,0.00100000,0.00000007,0.00007151,0.00100000
5-9-11-14-35-36,1,0.00100000,0.00000007,0.00007151,0.00100000
6-15-20-24-34-43,1,0.00100000,0.00000007,0.00007151,0.00100000
2-13-21-22-29-35,1,0.00100000,0.00000007,0.00007151,0.00100000
5-6-7-37-40-49,1,0.00100000,0.00000007,0.00007151,0.00100000
3-13-14-18-25-27,1,0.00100000,0.00000007,0.00007151,0.00100000
7-25-30-31-42-46,1,0.00100000,0.00000007,0.00007151,0.00100000
1-19-23-31-34-44,1,0.00100000,0.00000007,0.00007151,0.00100000
2-13-17-26-34-38,1,0.00100000,0.00000007,0.00007151,0.00100000
7-11-17-18-30-36,1,0.00100000,0.00000007,0.00007151,0.00100000
29-32-34-38-41-44,1,0.00100000,0.00000007,0.00007151,0.00100000
15-26-33-34-38-44,1,0.00100000,0.00000007,0.00007151,0.00100000
3-4-14-28-31-42,1,0.00100000,0.00000007,0.00007151,0.00100000
2-15-27-30-37-47,1,0.00100000,0.00000007,0.00007151,0.00100000
12-13-14-23-33-36,1,0.00100000,0.00000007,0.00007151,0.00100000
6-7-8-12-17-21,1,0.00100000,0.00000007,0.00007151,0.00100000
5-13-17-36-39-47,1,0.00100000,0.00000007,0.00007151,0.00100000
5-6-15-28-32-46,1,0.00100000,0.00000007,0.00007151,0.00100000
6-12-15-38-39-40,1,0.00100000,0.00000007,0.00007151,0.00100000
1-3-7-17-29-35,1,0.00100000,0.00000007,0.00007151,0.00100000
2-6-12-18-38-40,1,0.00100000,0.00000007,0.00007151,0.00100000
14-30-32-36-40-46,1,0.00100000,0.00000007,0.00007151,0.00100000
5-7-15-17-31-49,1,0.00100000,0.00000007,0.00007151,0.00100000
1-5-9-23-34-44,1,0.00100000,0.00000007,0.00007151,0.00100000
1-12-18-34-39-49,1,0.00100000,0.00000007,0.00007151,0.00100000
10-18-22-32-36-45,1,0.00100000,0.00000007,0.00007151,0.00100000
4-12-30-38-46-48,1,0.00100000,0.00000007,0.00007151,0.00100000
7-8-24-30-38-47,1,0.00100000,0.00000007,0.00007151,0.00100000
8-10-23-24-25-49,1,0.00100000,0.00000007,0.00007151,0.00100000
6-8-19-27-28-30,1,0.00100000,0.00000007,0.00007151,0.00100000
4-20-25-26-40-49,1,0.00100000,0.00000007,0.00007151,0.00100000
5-20-30-31-35-43,1,0.00100000,0.00000007,0.00007151,0.00100000
7-12-24-30-32-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-13-34-38-40-43,1,0.00100000,0.00000007,0.00007151,0.00100000
16-18-30-32-36-38,1,0.00100000,0.00000007,0.00007151,0.00100000
2-9-10-16-27-49,1,0.00100000,0.00000007,0.00007151,0.00100000
5-7-10-25-41-44,1,0.00100000,0.00000007,0.00007151,0.00100000
10-11-23-27-40-41,1,0.00100000,0.00000007,0.00007151,0.00100000
17-21-22-44-45-46,1,0.00100000,0.00000007,0.00007151,0.00100000
2-14-16-22-26-40,1,0.00100000,0.00000007,0.00007151,0.00100000
6-7-22-28-29-46,1,0.00100000,0.00000007,0.00007151,0.00100000
5-7-20-29-45-48,1,0.00100000,0.00000007,0.00007151,0.00100000
3-6-13-29-43-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-10-12-17-23-25,1,0.00100000,0.00000007,0.00007151,0.00100000
2-5-6-18-36-39,1,0.00100000,0.00000007,0.00007151,0.00100000
3-9-13-14-17-36,1,0.00100000,0.00000007,0.00007151,0.00100000
12-17-22-25-30-47,1,0.00100000,0.00000007,0.00007151,0.00100000
2-9-12-17-26-30,1,0.00100000,0.00000007,0.00007151,0.00100000
5-9-30-31-43-49,1,0.00100000,0.00000007,0.00007151,0.00100000
5-12-14-30-36-37,1,0.00100000,0.00000007,0.00007151,0.00100000
16-20-21-30-39-40,1,0.00100000,0.00000007,0.00007151,0.00100000
1-16-25-34-36-39,1,0.00100000,0.00000007,0.00007151,0.00100000
2-23-31-34-36-39,1,0.00100000,0.00000007,0.00007151,0.00100000
2-18-20-30-39-47,1,0.00100000,0.00000007,0.00007151,0.00100000
3-7-32-41-43-46,1,0.00100000,0.00000007,0.00007151,0.00100000
1-4-5-26-40-46,1,0.00100000,0.00000007,0.00007151,0.00100000
14-19-27-37-41-45,1,0.00100000,0.00000007,0.00007151,0.00100000
12-24-25-28-32-37,1,0.00100000,0.00000007,0.00007151,0.00100000
2-5-18-29-39-46,1,0.00100000,0.00000007,0.00007151,0.00100000
10-32-34-36-37-39,1,0.00100000,0.00000007,0.00007151,0.00100000
24-28-30-35-43-45,1,0.00100000,0.00000007,0.00007151,0.00100000
1-8-24-44-46-49,1,0.00100000,0.00000007,0.00007151,0.00100000
19-20-21-32-42-43,1,0.00100000,0.00000007,0.00007151,0.00100000
25-27-28-32-33-48,1,0.00100000,0.00000007,0.00007151,0.00100000
14-15-17-27-38-41,1,0.00100000,0.00000007,0.00007151,0.00100000
25-31-32-33-44-45,1,0.00100000,0.00000007,0.00007151,0.00100000
24-25-33-35-38-43,1,0.00100000,0.00000007,0.00007151,0.00100000
17-21-28-29-39-43,1,0.00100000,0.00000007,0.00007151,0.00100000
10-28-35-39-41-46,1,0.00100000,0.00000007,0.00007151,0.00100000
7-11-15-28-32-33,1,0.00100000,0.00000007,0.00007151,0.00100000
17-20-23-25-28-49,1,0.00100000,0.00000007,0.00007151,0.00100000
13-16-26-30-46-49,1,0.00100000,0.00000007,0.00007151,0.00100000
17-29-33-40-43-49,1,0.00100000,0.00000007,0.00007151,0.00100000
1-11-12-20-40-45,1,0.00100000,0.00000007,0.00007151,0.00100000
2-12-17-22-34-43,1,0.00100000,0.00000007,0.00007151,0.00100000
6-11-14-28-46-48,1,0.00100000,0.00000007,0.00007151,0.00100000
8-13-23-27-38-44,1,0.00100000,0.00000007,0.00007151,0.00100000
9-13-14-18-31-33,1,0.00100000,0.00000007,0.00007151,0.00100000
10-20-26-35-39-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-5-12-13-24-38,1,0.00100000,0.00000007,0.00007151,0.00100000
3-9-20-36-42-49,1,0.00100000,0.00000007,0.00007151,0.00100000
2-18-20-21-47-49,1,0.00100000,0.00000007,0.00007151,0.00100000
13-15-28-34-37-41,1,0.00100000,0.00000007,0.00007151,0.00100000
11-21-23-37-44-49,1,0.00100000,0.00000007,0.00007151,0.00100000
5-8-15-20-24-47,1,0.00100000,0.00000007,0.00007151,0.00100000
12-22-23-24-32-47,1,0.00100000,0.00000007,0.00007151,0.00100000
7-11-20-25-30-46,1,0.00100000,0.00000007,0.00007151,0.00100000
8-30-32-37-41-43,1,0.00100000,0.00000007,0.00007151,0.00100000
5-19-21-36-39-41,1,0.00100000,0.00000007,0.00007151,0.00100000
8-11-13-14-19-25,1,0.00100000,0.00000007,0.00007151,0.00100000
10-16-27-32-45-49,1,0.00100000,0.00000007,0.00007151,0.00100000
3-4-11-31-41-47,1,0.00100000,0.00000007,0.00007151,0.00100000
26-28-35-38-40-49,1,0.00100000,0.00000007,0.00007151,0.00100000
2-10-17-26-32-37,1,0.00100000,0.00000007,0.00007151,0.00100000
16-19-30-42-44-49,1,0.00100000,0.00000007,0.00007151,0.00100000
4-7-21-34-47-49,1,0.00100000,0.00000007,0.00007151,0.00100000
6-13-17-26-34-42,1,0.00100000,0.00000007,0.00007151,0.00100000
10-19-43-44-45-49,1,0.00100000,0.00000007,0.00007151,0.00100000
12-15-17-34-39-46,1,0.00100000,0.00000007,0.00007151,0.00100000
8-25-41-43-46-48,1,0.00100000,0.00000007,0.00007151,0.00100000
6-15-16-23-35-46,1,0.00100000,0.00000007,0.00007151,0.00100000
16-19-28-34-39-42,1,0.00100000,0.00000007,0.00007151,0.00100000
2-3-7-9-24-29,1,0.00100000,0.00000007,0.00007151,0.00100000
6-11-16-31-33-45,1,0.00100000,0.00000007,0.00007151,0.00100000
1-20-35-36-44-47,1,0.00100000,0.00000007,0.00007151,0.00100000
23-34-35-42-44-49,1,0.00100000,0.00000007,0.00007151,0.00100000
1-17-21-22-26-31,1,0.00100000,0.00000007,0.00007151,0.00100000
4-11-12-34-37-41,1,0.00100000,0.00000007,0.00007151,0.00100000
9-31-33-42-44-49,1,0.00100000,0.00000007,0.00007151,0.00100000
1-19-20-24-25-41,1,0.00100000,0.00000007,0.00007151,0.00100000
10-11-12-22-25-36,1,0.00100000,0.00000007,0.00007151,0.00100000
2-10-17-22-28-42,1,0.00100000,0.00000007,0.00007151,0.00100000
18-21-22-41-42-45,1,0.00100000,0.00000007,0.00007151,0.00100000
3-17-20-42-43-46,1,0.00100000,0.00000007,0.00007151,0.00100000
2-5-19-28-39-44,1,0.00100000,0.00000007,0.00007151,0.00100000
7-10-17-24-33-35,1,0.00100000,0.00000007,0.00007151,0.00100000
1-10-40-46-48-49,1,0.00100000,0.00000007,0.00007151,0.00100000
10-14-22-27-30-32,1,0.00100000,0.00000007,0.00007151,0.00100000
4-5-11-19-30-43,1,0.00100000,0.00000007,0.00007151,0.00100000
1-7-11-30-33-46,1,0.00100000,0.00000007,0.00007151,0.00100000
8-21-23-30-31-43,1,0.00100000,0.00000007,0.00007151,0.00100000
18-32-39-42-44-45,1,0.00100000,0.00000007,0.00007151,0.00100000
19-22-23-26-29-45,1,0.00100000,0.00000007,0.00007151,0.00100000
3-5-6-8-15-42,1,0.00100000,0.00000007,0.00007151,0.00100000
15-20-25-28-45-49,1,0.00100000,0.00000007,0.00007151,0.00100000
2-5-25-30-32-49,1,0.00100000,0.00000007,0.00007151,0.00100000
7-8-17-35-36-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-8-18-39-43-49,1,0.00100000,0.00000007,0.00007151,0.00100000
1-10-16-26-34-47,1,0.00100000,0.00000007,0.00007151,0.00100000
8-16-18-29-33-40,1,0.00100000,0.00000007,0.00007151,0.00100000
4-15-23-27-30-41,1,0.00100000,0.00000007,0.00007151,0.00100000
16-18-24-25-35-49,1,0.00100000,0.00000007,0.00007151,0.00100000
19-30-34-40-42-47,1,0.00100000,0.00000007,0.00007151,0.00100000
5-8-9-25-35-38,1,0.00100000,0.00000007,0.00007151,0.00100000
4-16-18-33-34-46,1,0.00100000,0.00000007,0.00007151,0.00100000
14-24-26-33-34-48,1,0.00100000,0.00000007,0.00007151,0.00100000
4-12-15-20-22-33,1,0.00100000,0.00000007,0.00007151,0.00100000
9-20-31-38-42-48,1,0.00100000,0.00000007,0.00007151,0.00100000
8-22-27-39-46-49,1,0.00100000,0.00000007,0.00007151,0.00100000
4-20-24-31-32-48,1,0.00100000,0.00000007,0.00007151,0.00100000
13-15-21-24-38-45,1,0.00100000,0.00000007,0.00007151,0.00100000
2-5-14-37-42-43,1,0.00100000,0.00000007,0.00007151,0.00100000
4-7-19-20-38-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-6-20-39-44-45,1,0.00100000,0.00000007,0.00007151,0.00100000
11-12-16-31-37-39,1,0.00100000,0.00000007,0.00007151,0.00100000
2-4-26-27-36-45,1,0.00100000,0.00000007,0.00007151,0.00100000
1-19-28-31-33-38,1,0.00100000,0.00000007,0.00007151,0.00100000
5-13-16-37-40-43,1,0.00100000,0.00000007,0.00007151,0.00100000
9-17-21-24-27-34,1,0.00100000,0.00000007,0.00007151,0.00100000
4-14-15-23-28-44,1,0.00100000,0.00000007,0.00007151,0.00100000
4-6-15-35-43-44,1,0.00100000,0.00000007,0.00007151,0.00100000
2-10-15-28-33-49,1,0.00100000,0.00000007,0.00007151,0.00100000
4-5-12-24-36-39,1,0.00100000,0.00000007,0.00007151,0.00100000
5-15-19-21-25-26,1,0.00100000,0.00000007,0.00007151,0.00100000
10-17-26-28-31-47,1,0.00100000,0.00000007,0.00007151,0.00100000
17-18-22-31-42-46,1,0.00100000,0.00000007,0.00007151,0.00100000
6-11-19-27-31-49,1,0.00100000,0.00000007,0.00007151,0.00100000
16-23-27-35-38-44,1,0.00100000,0.00000007,0.00007151,0.00100000
14-20-26-34-38-46,1,0.00100000,0.00000007,0.00007151,0.00100000
5-14-19-30-35-39,1,0.00100000,0.00000007,0.00007151,0.00100000
3-6-23-25-35-36,1,0.00100000,0.00000007,0.00007151,0.00100000
7-21-25-29-37-39,1,0.00100000,0.00000007,0.00007151,0.00100000
1-5-7-25-28-32,1,0.00100000,0.00000007,0.00007151,0.00100000
9-15-33-35-47-48,1,0.00100000,0.00000007,0.00007151,0.00100000
4-5-8-10-23-44,1,0.00100000,0.00000007,0.00007151,0.00100000
2-6-10-18-21-22,1,0.00100000,0.00000007,0.00007151,0.00100000
3-15-27-34-45-46,1,0.00100000,0.00000007,0.00007151,0.00100000
3-10-21-26-31-40,1,0.00100000,0.00000007,0.00007151,0.00100000
6-15-20-21-27-40,1,0.00100000,0.00000007,0.00007151,0.00100000
7-12-14-15-30-38,1,0.00100000,0.00000007,0.00007151,0.00100000
31-33-36-41-42-45,1,0.00100000,0.00000007,0.00007151,0.00100000
15-25-29-37-39-41,1,0.00100000,0.00000007,0.00007151,0.00100000
8-17-23-26-32-34,1,0.00100000,0.00000007,0.00007151,0.00100000
16-17-20-31-35-45,1,0.00100000,0.00000007,0.00007151,0.00100000
17-18-31-36-43-49,1,0.00100000,0.00000007,0.00007151,0.00100000
3-5-15-20-26-36,1,0.00100000,0.00000007,0.00007151,0.00100000
1-14-20-40-41-43,1,0.00100000,0.00000007,0.00007151,0.00100000
4-23-40-41-42-48,1,0.00100000,0.00000007,0.00007151,0.00100000
13-17-20-25-41-47,1,0.00100000,0.00000007,0.00007151,0.00100000
17-19-35-39-46-48,1,0.00100000,0.00000007,0.00007151,0.00100000
6-11-17-22-42-49,1,0.00100000,0.00000007,0.00007151,0.00100000
18-22-23-32-36-39,1,0.00100000,0.00000007,0.00007151,0.00100000
9-14-24-25-36-41,1,0.00100000,0.00000007,0.00007151,0.00100000
24-25-30-39-44-46,1,0.00100000,0.00000007,0.00007151,0.00100000
14-20-21-23-26-49,1,0.00100000,0.00000007,0.00007151,0.00100000
9-18-24-30-31-48,1,0.00100000,0.00000007,0.00007151,0.00100000
12-15-19-36-47-49,1,0.00100000,0.00000007,0.00007151,0.00100000
1-7-19-21-25-36,1,0.00100000,0.00000007,0.00007151,0.00100000
1-13-19-22-24-41,1,0.00100000,0.00000007,0.00007151,0.00100000
3-7-10-29-40-46,1,0.00100000,0.00000007,0.00007151,0.00100000
17-23-40-41-43-45,1,0.00100000,0.00000007,0.00007151,0.00100000
1-3-19-21-23-37,1,0.00100000,0.00000007,0.00007151,0.00100000
8-12-23-25-26-47,1,0.00100000,0.00000007,0.00007151,0.00100000
1-6-7-29-37-38,1,0.00100000,0.00000007,0.00007151,0.00100000
20-22-26-32-44-45,1,0.00100000,0.00000007,0.00007151,0.00100000
21-30-35-36-37-38,1,0.00100000,0.00000007,0.00007151,0.00100000
7-10-23-24-48-49,1,0.00100000,0.00000007,0.00007151,0.00100000
2-6-12-33-36-47,1,0.00100000,0.00000007,0.00007151,0.00100000
8-10-11-17-36-46,1,0.00100000,0.00000007,0.00007151,0.00100000
